0,1,2,3,4
2267,1,80,5,2010
2627,1,80,5,2010
2222,1,80,6,2010
2347,5,80,6,2010
2252,2,80,6,2010
2267,1,80,6,2010
2252,7,80,7,2010
2347,7,80,7,2010
2252,5,80,8,2010
2347,2,80,8,2010
2115,1,80,8,2010
2718,1,80,10,2010
2177,1,80,11,2010
2347,1,80,1,2011
2252,2,80,1,2011
2267,1,80,1,2011
2115,1,80,2,2011
2252,3,80,2,2011
2347,2,80,2,2011
2149,1,80,3,2011
2252,4,80,3,2011
2627,1,80,3,2011
2252,4,80,4,2011
2252,1,80,5,2011
2508,1,80,5,2011
2347,4,80,5,2011
2252,3,80,6,2011
2267,1,80,6,2011
2149,1,80,6,2011
2347,1,80,6,2011
2347,3,80,7,2011
2252,2,80,7,2011
2117,1,80,7,2011
2252,1,80,8,2011
2084,1,80,8,2011
2718,1,80,8,2011
2267,1,80,8,2011
2115,1,80,9,2011
2177,1,80,9,2011
2128,1,80,9,2011
2252,1,80,9,2011
2347,1,80,10,2011
2177,1,80,10,2011
2252,1,80,11,2011
2718,1,80,12,2011
2252,1,80,1,2012
2718,1,80,1,2012
2556,1,80,1,2012
2682,1,80,1,2012
2100,1,80,2,2012
2252,3,80,3,2012
2347,1,80,3,2012
2644,1,80,4,2012
2267,1,80,5,2012
2497,1,80,5,2012
2252,3,80,5,2012
2183,1,80,5,2012
2084,1,80,5,2012
2149,1,80,5,2012
2347,1,80,5,2012
2252,2,80,6,2012
2347,4,80,6,2012
2149,2,80,6,2012
2142,1,80,7,2012
2267,1,80,7,2012
2347,2,80,7,2012
2283,1,80,7,2012
2252,2,80,7,2012
2167,1,80,7,2012
2347,1,80,8,2012
2252,2,80,8,2012
2267,1,80,9,2012
2177,1,80,10,2012
2252,1,80,10,2012
2252,1,80,11,2012
2149,1,80,11,2012
2347,1,80,11,2012
2267,1,80,11,2012
2100,1,80,12,2012
2252,1,80,12,2012
2100,1,80,1,2013
2252,2,80,1,2013
2267,1,80,1,2013
2642,1,80,1,2013
2252,1,80,2,2013
2142,1,80,2,2013
2347,1,80,2,2013
2252,1,80,3,2013
2339,1,80,3,2013
2252,1,80,4,2013
2142,1,80,4,2013
2718,1,80,4,2013
2347,2,80,5,2013
2252,1,80,5,2013
2252,2,80,6,2013
2153,1,80,6,2013
2494,1,80,7,2013
2252,1,80,7,2013
2243,1,80,7,2013
2097,1,80,7,2013
2252,1,80,8,2013
2142,1,80,8,2013
2718,1,80,9,2013
2100,1,80,9,2013
2252,1,80,10,2013
2252,1,80,11,2013
2222,1,80,1,2014
2149,1,80,1,2014
2718,1,80,2,2014
2494,1,80,4,2014
2252,1,80,4,2014
2627,2,80,4,2014
2347,1,80,4,2014
2177,1,80,5,2014
2627,1,80,5,2014
2252,3,80,5,2014
2718,1,80,5,2014
2494,1,80,6,2014
2347,1,80,7,2014
2252,1,80,7,2014
2347,1,80,8,2014
2252,1,80,8,2014
2100,1,80,9,2014
2252,1,80,12,2014
2252,1,80,1,2015
2149,1,80,2,2015
2128,1,80,2,2015
2252,1,80,3,2015
2115,1,80,4,2015
2267,1,80,5,2015
2267,1,80,8,2015
2267,1,80,10,2015
2252,2,80,4,2016
2222,1,80,8,2016
2252,1,80,11,2016
2115,1,80,12,2016
2097,1,80,1,2017
2149,1,80,2,2017
2252,1,80,4,2017
2252,1,80,5,2017
2252,1,80,6,2017
2252,1,80,8,2017
2097,1,80,8,2017
2267,2,83,9,2004
2494,1,83,9,2004
2115,1,83,9,2004
2267,1,83,8,2004
2497,1,83,8,2004
2115,1,83,7,2004
2718,1,83,9,2004
2718,2,83,7,2004
2718,1,83,6,2004
2222,2,83,5,2004
2855,2,83,5,2004
2149,2,83,5,2004
2267,7,83,5,2004
2267,6,83,4,2004
2718,2,83,4,2004
2494,1,83,4,2004
2347,1,83,4,2004
2222,1,83,3,2004
2115,1,83,3,2004
2267,3,83,2,2004
2142,1,83,5,2004
2177,1,83,2,2004
2243,2,83,1,2004
2222,1,83,7,2004
2222,2,83,2,2004
2252,17,83,3,2004
2267,8,83,7,2003
2115,1,83,9,2002
2149,4,83,5,2003
2252,11,83,2,2004
2718,1,83,10,2002
2252,5,83,10,2003
2718,1,83,8,2004
2252,6,83,4,2004
2267,4,83,7,2002
2149,2,83,6,2003
2347,5,83,5,2003
2718,5,83,5,2003
2252,18,83,7,2003
2252,8,83,4,2003
2252,1,83,9,2003
2149,1,83,4,2002
2718,2,83,1,2003
2718,6,83,6,2003
2267,6,83,6,2002
2252,9,83,5,2003
2115,2,83,1,2004
2494,1,83,6,2002
2252,7,83,7,2002
2718,2,83,3,2003
2718,3,83,12,2002
2267,4,83,9,2002
2718,2,83,8,2003
2267,5,83,8,2002
2267,6,83,5,2003
2718,3,83,2,2003
2267,6,83,1,2003
2347,5,83,6,2003
2332,1,83,5,2003
2718,1,83,9,2002
2252,1,83,12,2002
2497,1,83,8,2002
2177,1,83,3,2003
2252,6,83,8,2004
2115,1,83,5,2003
2252,9,83,6,2002
2252,5,83,12,2003
2347,1,83,2,2004
2564,1,83,8,2003
2718,3,83,6,2002
2627,1,83,6,2004
2718,1,83,11,2002
2267,1,83,9,2003
2718,4,83,8,2002
2267,2,83,5,2002
2267,2,83,12,2002
2452,1,83,7,2003
2347,2,83,4,2002
2222,1,83,7,2003
2267,2,83,10,2002
2718,6,83,4,2002
2718,3,83,4,2003
2100,1,83,10,2002
2222,1,83,7,2002
2115,1,83,4,2003
2267,2,83,8,2003
2115,1,83,6,2002
2252,9,83,1,2004
2347,2,83,6,2002
2642,1,83,4,2003
2252,9,83,6,2003
2167,1,83,11,2002
2494,1,83,2,2004
2347,2,83,7,2002
2347,1,83,3,2004
2252,3,83,8,2002
2252,5,83,3,2003
2347,3,83,4,2003
2347,2,83,7,2003
2347,1,83,2,2003
2267,4,83,4,2003
2252,8,83,7,2004
2252,11,83,5,2004
2252,6,83,1,2003
2283,1,83,12,2003
2252,1,83,9,2002
2149,1,83,7,2004
2475,1,83,8,2002
2177,2,83,5,2003
2441,1,83,5,2002
2494,1,83,5,2002
2642,1,83,6,2002
2347,1,83,10,2003
2339,1,83,4,2002
2564,1,83,2,2003
2347,2,83,8,2004
2347,1,83,8,2002
2627,1,83,4,2003
2252,4,83,4,2002
2267,4,83,2,2003
2494,1,83,7,2002
2177,1,83,8,2004
2267,5,83,6,2003
2332,1,83,8,2002
2267,1,83,3,2004
2718,2,83,2,2004
2267,1,83,12,2003
2347,1,83,6,2004
2149,1,83,3,2004
2718,3,83,7,2002
2142,2,83,6,2003
2100,1,83,12,2002
2252,3,83,5,2002
2149,1,83,3,2003
2115,1,83,7,2002
2718,1,83,9,2003
2142,1,83,4,2003
2177,1,83,12,2003
2252,3,83,10,2002
2718,2,83,7,2003
2149,1,83,1,2003
2252,8,83,6,2004
2252,1,83,9,2004
2718,2,83,1,2004
2267,1,83,4,2002
2718,1,83,10,2003
2115,1,83,5,2004
2718,1,83,5,2004
2115,1,83,4,2004
2149,1,83,5,2002
2494,1,83,1,2004
2115,1,83,7,2003
2149,3,83,7,2003
2494,4,83,3,2004
2149,2,83,2,2004
2494,1,83,3,2003
2252,3,83,11,2002
2718,3,83,3,2002
2252,2,83,3,2002
2494,2,83,4,2002
2115,1,83,4,2002
2718,1,83,5,2002
2347,1,83,5,2002
2252,1,83,10,2004
2508,1,83,11,2003
2252,2,83,8,2003
2252,4,83,2,2003
2347,1,83,10,2002
2494,1,83,5,2003
2115,1,83,10,2003
2855,1,83,10,2002
2317,1,83,2,2003
2115,1,83,2,2003
2183,1,83,2,2004
2149,1,83,1,2004
2347,1,83,7,2004
2115,1,83,12,2002
2627,1,83,7,2003
2494,1,83,8,2003
2115,1,83,12,2003
2177,1,83,6,2004
2735,1,83,4,2004
2526,1,83,3,2004
2642,1,83,2,2004
2267,1,83,1,2004
2149,1,83,4,2003
2099,1,83,10,2003
2177,1,83,5,2004
2283,1,83,8,2004
2177,1,83,4,2004
2252,11,83,1,2005
2267,2,83,1,2005
2252,6,83,2,2005
2718,1,83,2,2005
2252,5,83,12,2004
2267,3,83,12,2004
2718,1,83,12,2004
2149,2,83,2,2005
2718,1,83,3,2005
2497,1,83,3,2005
2177,1,83,3,2005
2252,8,83,3,2005
2347,1,83,3,2005
2267,1,83,4,2005
2718,1,83,4,2005
2252,9,83,4,2005
2454,1,83,4,2005
2564,1,83,4,2005
2347,1,83,4,2005
2494,1,83,5,2005
2252,2,83,5,2005
2222,1,83,5,2005
2347,1,83,5,2005
2267,1,83,6,2005
2718,2,83,6,2005
2084,1,83,6,2005
2100,1,83,6,2005
2332,1,83,6,2005
2252,4,83,6,2005
2347,2,83,6,2005
2115,1,83,6,2005
2083,1,83,7,2005
2252,4,83,7,2005
2718,1,83,7,2005
2494,1,83,7,2005
2347,1,83,7,2005
2267,1,83,7,2005
2177,1,83,7,2005
2252,3,83,8,2005
2252,1,83,9,2005
2177,1,83,10,2005
2252,2,83,10,2005
2252,3,83,11,2005
2177,2,83,11,2005
2149,1,83,11,2005
2252,2,83,12,2005
2099,1,83,12,2005
2177,1,83,12,2005
2252,3,83,1,2006
2149,1,83,1,2006
2252,6,83,2,2006
2115,1,83,2,2006
2177,1,83,2,2006
2267,1,83,2,2006
2252,10,83,3,2006
2549,1,83,3,2006
2718,1,83,4,2006
2252,8,83,4,2006
2115,1,83,4,2006
2267,2,83,4,2006
2252,9,83,5,2006
2099,1,83,5,2006
2267,1,83,5,2006
2497,1,83,5,2006
2252,10,83,6,2006
2149,1,83,6,2006
2252,11,83,7,2006
2454,1,83,7,2006
2441,1,83,7,2006
2332,1,83,7,2006
2252,4,83,8,2006
2267,1,83,8,2006
2252,3,83,9,2006
2149,1,83,9,2006
2100,1,83,11,2006
2252,2,83,11,2006
2252,2,83,12,2006
2099,1,83,12,2006
2149,1,83,12,2006
2252,2,83,1,2007
2177,1,83,1,2007
2252,3,83,2,2007
2682,1,83,2,2007
2718,1,83,2,2007
2252,2,83,3,2007
2644,1,83,3,2007
2149,1,83,3,2007
2347,1,83,4,2007
2252,4,83,4,2007
2252,5,83,5,2007
2115,1,83,5,2007
2252,7,83,6,2007
2252,8,83,7,2007
2347,1,83,7,2007
2252,6,83,8,2007
2718,1,83,8,2007
2252,2,83,9,2007
2252,1,83,10,2007
2252,3,83,11,2007
2267,1,83,12,2007
2252,2,83,12,2007
2718,1,83,12,2007
2252,5,83,1,2008
2855,1,83,2,2008
2267,1,83,3,2008
2648,1,83,3,2008
2252,1,83,3,2008
2252,1,83,5,2008
2718,1,83,6,2008
2252,2,83,6,2008
2252,4,83,7,2008
2149,1,83,7,2008
2267,1,83,8,2008
2252,1,83,8,2008
2267,1,83,9,2008
2252,1,83,10,2008
2149,1,83,12,2008
2252,1,83,12,2008
2252,2,83,1,2009
2252,2,83,2,2009
2252,1,83,3,2009
2347,2,83,3,2009
2222,1,83,3,2009
2252,2,83,4,2009
2149,1,83,5,2009
2347,2,83,5,2009
2267,1,83,5,2009
2252,2,83,6,2009
2642,1,83,6,2009
2155,1,83,6,2009
2115,1,83,7,2009
2252,1,83,7,2009
2347,2,83,7,2009
2454,1,83,7,2009
2177,1,83,7,2009
2347,1,83,8,2009
2252,2,83,8,2009
2177,1,83,8,2009
2267,1,83,9,2009
2177,1,83,10,2009
2252,1,83,11,2009
2115,1,83,12,2009
2458,1,83,1,2010
2252,3,83,2,2010
2497,1,83,2,2010
2252,4,83,3,2010
2347,1,83,3,2010
2115,1,83,3,2010
2494,1,83,3,2010
2252,1,83,4,2010
2100,1,83,4,2010
2347,1,83,4,2010
2252,2,83,5,2010
2718,1,83,6,2010
2267,1,83,6,2010
2252,2,83,6,2010
2252,5,83,7,2010
2252,2,83,8,2010
2497,1,83,8,2010
2115,1,83,9,2010
2177,1,83,9,2010
2252,1,83,9,2010
2149,1,83,11,2010
2252,4,83,12,2010
2267,1,83,1,2011
2252,2,83,1,2011
2855,1,83,1,2011
2099,1,83,1,2011
2252,2,83,2,2011
2222,1,83,3,2011
2252,1,83,3,2011
2347,2,83,3,2011
2855,1,83,3,2011
2115,1,83,3,2011
2252,4,83,4,2011
2252,4,83,5,2011
2347,1,83,5,2011
2475,1,83,5,2011
2627,1,83,5,2011
2252,2,83,7,2011
2115,1,83,9,2011
2347,1,83,10,2011
2252,1,83,11,2011
2252,1,83,12,2011
2718,1,83,1,2012
2252,2,83,2,2012
2222,1,83,4,2012
2252,3,83,4,2012
2454,1,83,5,2012
2183,1,83,5,2012
2252,1,83,6,2012
2347,2,83,6,2012
2252,3,83,7,2012
2100,1,83,7,2012
2252,1,83,9,2012
2177,1,83,11,2012
2252,1,83,12,2012
2252,1,83,1,2013
2252,1,83,2,2013
2097,1,83,5,2013
2347,1,83,5,2013
2252,2,83,6,2013
2252,1,83,7,2013
2142,1,83,8,2013
2252,1,83,1,2014
2252,1,83,2,2014
2686,1,83,3,2014
2332,1,83,3,2014
2167,1,83,5,2014
2252,1,83,5,2014
2718,1,83,5,2014
2252,1,83,6,2014
2718,1,83,8,2014
2339,1,83,4,2015
2099,1,83,4,2015
2347,1,83,4,2015
2283,1,83,4,2015
2724,1,83,4,2015
2556,1,83,5,2015
2252,1,83,6,2015
2676,1,83,1,2016
2097,1,83,4,2016
2718,1,83,5,2016
2475,1,83,5,2016
2115,1,83,1,2017
2252,1,83,3,2017
2718,1,81,9,2004
2494,1,81,9,2004
2465,1,81,10,2004
2347,1,81,8,2004
2267,2,81,8,2004
2222,2,81,8,2004
2267,7,81,7,2004
2341,2,81,7,2004
2115,1,81,7,2004
2718,3,81,7,2004
2347,1,81,5,2004
2855,1,81,5,2004
2267,5,81,5,2004
2718,3,81,6,2004
2267,6,81,4,2004
2718,1,81,4,2004
2718,3,81,3,2004
2267,3,81,2,2004
2142,1,81,5,2004
2177,3,81,2,2004
2267,9,81,1,2004
2222,1,81,2,2004
2718,4,81,1,2004
2222,1,81,5,2004
2267,2,81,6,2004
2267,6,81,7,2003
2267,1,81,3,2003
2252,9,81,5,2003
2252,1,81,10,2003
2252,2,81,8,2004
2718,2,81,10,2002
2564,1,81,3,2003
2718,6,81,6,2003
2267,4,81,7,2002
2347,1,81,7,2003
2252,8,81,7,2003
2252,3,81,9,2003
2099,1,81,7,2003
2267,3,81,5,2002
2252,5,81,6,2004
2267,6,81,2,2003
2252,6,81,3,2004
2718,4,81,1,2003
2115,3,81,2,2003
2115,1,81,1,2004
2267,8,81,8,2003
2267,5,81,9,2002
2149,1,81,3,2003
2718,2,81,8,2003
2252,3,81,6,2003
2267,8,81,1,2003
2252,5,81,1,2003
2252,3,81,12,2002
2252,3,81,1,2004
2177,2,81,1,2004
2718,2,81,7,2002
2222,2,81,1,2003
2627,1,81,4,2003
2100,1,81,5,2003
2115,1,81,7,2002
2718,5,81,6,2002
2252,9,81,4,2003
2718,1,81,11,2002
2347,1,81,2,2003
2267,5,81,5,2003
2332,1,81,2,2003
2332,1,81,3,2003
2100,1,81,4,2002
2252,6,81,7,2002
2100,1,81,9,2002
2339,1,81,7,2002
2347,2,81,6,2003
2149,1,81,6,2003
2149,3,81,2,2004
2267,4,81,6,2002
2347,2,81,7,2002
2252,3,81,5,2004
2252,4,81,2,2003
2718,1,81,5,2003
2718,3,81,5,2002
2494,2,81,7,2003
2718,4,81,4,2002
2718,3,81,3,2003
2347,3,81,6,2002
2177,5,81,7,2003
2267,2,81,12,2002
2252,4,81,7,2004
2252,3,81,6,2002
2115,1,81,5,2002
2252,2,81,12,2003
2222,2,81,4,2002
2222,2,81,3,2004
2452,1,81,7,2002
2627,1,81,2,2003
2564,1,81,2,2003
2347,2,81,4,2004
2556,1,81,7,2003
2115,1,81,4,2003
2267,3,81,8,2002
2222,1,81,7,2003
2700,1,81,7,2004
2339,1,81,1,2003
2222,1,81,7,2004
2682,1,81,4,2003
2718,3,81,12,2002
2142,2,81,12,2002
2100,1,81,9,2003
2252,5,81,3,2003
2267,2,81,4,2003
2177,1,81,9,2003
2718,2,81,4,2003
2115,1,81,6,2002
2222,3,81,4,2004
2267,1,81,6,2003
2252,2,81,10,2002
2252,1,81,8,2002
2115,3,81,6,2004
2627,1,81,6,2004
2475,1,81,8,2003
2252,1,81,9,2004
2718,1,81,10,2003
2347,1,81,6,2004
2718,3,81,3,2002
2149,2,81,5,2002
2142,1,81,7,2003
2494,1,81,5,2004
2564,1,81,6,2004
2718,1,81,8,2004
2177,1,81,6,2004
2494,1,81,3,2003
2252,2,81,3,2002
2149,1,81,4,2002
2252,1,81,4,2002
2267,1,81,4,2002
2564,1,81,5,2002
2177,1,81,6,2002
2267,1,81,10,2004
2252,1,81,10,2004
2267,1,81,9,2004
2252,2,81,8,2003
2564,1,81,7,2002
2718,2,81,8,2002
2718,1,81,9,2002
2177,1,81,10,2002
2149,1,81,1,2003
2718,2,81,2,2003
2347,1,81,3,2003
2718,2,81,7,2003
2267,1,81,10,2003
2142,1,81,8,2004
2252,5,81,2,2004
2627,1,81,7,2003
2441,1,81,8,2003
2347,2,81,5,2003
2115,1,81,12,2003
2422,1,81,5,2004
2564,1,81,2,2004
2347,1,81,3,2004
2222,1,81,6,2004
2252,2,81,1,2005
2177,1,81,1,2005
2267,3,81,1,2005
2252,2,81,2,2005
2222,1,81,2,2005
2267,1,81,2,2005
2564,1,81,2,2005
2347,1,81,2,2005
2252,1,81,11,2004
2252,2,81,12,2004
2718,3,81,12,2004
2222,1,81,12,2004
2252,2,81,3,2005
2347,1,81,3,2005
2718,1,81,3,2005
2564,1,81,3,2005
2177,1,81,3,2005
2475,1,81,3,2005
2627,1,81,3,2005
2267,1,81,3,2005
2149,1,81,3,2005
2252,3,81,4,2005
2718,2,81,4,2005
2267,2,81,4,2005
2347,1,81,4,2005
2100,1,81,4,2005
2252,6,81,5,2005
2267,3,81,5,2005
2564,1,81,5,2005
2718,2,81,5,2005
2222,1,81,5,2005
2160,1,81,5,2005
2149,1,81,5,2005
2627,1,81,6,2005
2267,1,81,6,2005
2222,2,81,6,2005
2347,4,81,6,2005
2252,3,81,6,2005
2097,1,81,6,2005
2115,1,81,6,2005
2177,1,81,6,2005
2564,2,81,6,2005
2686,1,81,6,2005
2142,1,81,6,2005
2252,1,81,7,2005
2564,2,81,7,2005
2267,4,81,7,2005
2347,2,81,7,2005
2222,1,81,7,2005
2307,1,81,7,2005
2142,1,81,7,2005
2252,3,81,8,2005
2718,2,81,8,2005
2267,4,81,8,2005
2177,1,81,8,2005
2222,1,81,9,2005
2252,1,81,9,2005
2267,1,81,9,2005
2347,1,81,9,2005
2267,1,81,10,2005
2252,1,81,10,2005
2494,1,81,10,2005
2100,1,81,11,2005
2267,2,81,11,2005
2267,1,81,12,2005
2177,1,81,12,2005
2252,3,81,12,2005
2564,1,81,12,2005
2718,1,81,12,2005
2177,1,81,1,2006
2267,3,81,1,2006
2252,2,81,1,2006
2222,1,81,1,2006
2267,3,81,2,2006
2148,1,81,2,2006
2347,1,81,2,2006
2718,3,81,2,2006
2564,1,81,2,2006
2494,1,81,2,2006
2177,1,81,2,2006
2177,2,81,3,2006
2252,7,81,3,2006
2347,2,81,3,2006
2718,1,81,3,2006
2267,3,81,3,2006
2222,1,81,3,2006
2115,2,81,3,2006
2177,1,81,4,2006
2267,3,81,4,2006
2252,7,81,4,2006
2718,2,81,4,2006
2735,1,81,4,2006
2222,1,81,4,2006
2149,1,81,4,2006
2099,1,81,4,2006
2128,1,81,4,2006
2252,6,81,5,2006
2210,1,81,5,2006
2267,2,81,5,2006
2115,2,81,5,2006
2222,1,81,5,2006
2347,3,81,5,2006
2718,2,81,5,2006
2494,1,81,5,2006
2718,1,81,6,2006
2347,2,81,6,2006
2252,7,81,6,2006
2267,3,81,6,2006
2627,1,81,6,2006
2222,1,81,6,2006
2222,6,81,7,2006
2718,3,81,7,2006
2149,1,81,7,2006
2267,3,81,7,2006
2252,5,81,7,2006
2564,1,81,7,2006
2252,1,81,8,2006
2267,4,81,8,2006
2648,1,81,8,2006
2627,1,81,8,2006
2149,1,81,8,2006
2222,2,81,8,2006
2347,1,81,8,2006
2452,1,81,9,2006
2267,2,81,9,2006
2855,1,81,9,2006
2149,1,81,9,2006
2564,1,81,9,2006
2252,1,81,9,2006
2627,1,81,10,2006
2347,1,81,10,2006
2177,1,81,10,2006
2252,1,81,10,2006
2252,5,81,11,2006
2267,1,81,11,2006
2252,1,81,12,2006
2718,1,81,12,2006
2267,1,81,12,2006
2475,1,81,12,2006
2347,1,81,1,2007
2149,1,81,1,2007
2267,4,81,1,2007
2252,2,81,1,2007
2700,1,81,1,2007
2718,1,81,1,2007
2627,1,81,1,2007
2642,1,81,1,2007
2222,2,81,1,2007
2252,3,81,2,2007
2508,1,81,2,2007
2718,2,81,2,2007
2149,1,81,2,2007
2222,1,81,2,2007
2347,2,81,3,2007
2222,2,81,3,2007
2267,4,81,3,2007
2718,2,81,3,2007
2252,2,81,3,2007
2494,1,81,3,2007
2222,2,81,4,2007
2252,7,81,4,2007
2564,1,81,4,2007
2267,3,81,4,2007
2374,1,81,4,2007
2508,1,81,4,2007
2267,3,81,5,2007
2210,1,81,5,2007
2332,1,81,5,2007
2252,10,81,5,2007
2222,2,81,5,2007
2494,1,81,5,2007
2564,1,81,5,2007
2339,1,81,5,2007
2347,1,81,5,2007
2718,1,81,5,2007
2252,7,81,6,2007
2267,8,81,6,2007
2222,4,81,6,2007
2347,4,81,7,2007
2222,2,81,7,2007
2252,4,81,7,2007
2718,1,81,7,2007
2267,3,81,7,2007
2855,1,81,7,2007
2564,1,81,7,2007
2332,1,81,7,2007
2222,2,81,8,2007
2307,1,81,8,2007
2267,3,81,8,2007
2564,1,81,8,2007
2115,1,81,8,2007
2252,2,81,9,2007
2718,1,81,9,2007
2556,1,81,9,2007
2646,1,81,9,2007
2149,1,81,10,2007
2267,3,81,10,2007
2252,1,81,10,2007
2177,1,81,10,2007
2252,2,81,11,2007
2222,1,81,11,2007
2252,3,81,12,2007
2267,2,81,1,2008
2252,1,81,1,2008
2222,1,81,1,2008
2718,1,81,2,2008
2252,4,81,2,2008
2556,1,81,2,2008
2149,1,81,2,2008
2627,1,81,2,2008
2222,3,81,3,2008
2718,1,81,3,2008
2252,4,81,3,2008
2267,3,81,3,2008
2115,1,81,3,2008
2347,3,81,3,2008
2129,1,81,3,2008
2252,4,81,4,2008
2718,1,81,4,2008
2267,3,81,4,2008
2210,1,81,4,2008
2332,1,81,4,2008
2149,1,81,4,2008
2222,4,81,5,2008
2267,3,81,5,2008
2252,5,81,5,2008
2564,1,81,5,2008
2115,1,81,5,2008
2198,1,81,5,2008
2136,1,81,5,2008
2471,1,81,5,2008
2222,1,81,6,2008
2252,6,81,6,2008
2718,2,81,6,2008
2123,1,81,6,2008
2855,1,81,6,2008
2210,1,81,6,2008
2267,3,81,6,2008
2177,1,81,6,2008
2097,1,81,6,2008
2222,2,81,7,2008
2097,1,81,7,2008
2267,6,81,7,2008
2347,2,81,7,2008
2084,1,81,7,2008
2115,1,81,7,2008
2718,1,81,7,2008
2252,3,81,7,2008
2347,1,81,8,2008
2267,6,81,8,2008
2128,1,81,8,2008
2084,1,81,8,2008
2100,1,81,8,2008
2252,2,81,8,2008
2177,2,81,8,2008
2332,1,81,8,2008
2855,1,81,8,2008
2222,1,81,8,2008
2494,1,81,8,2008
2222,1,81,9,2008
2252,3,81,9,2008
2627,1,81,9,2008
2142,1,81,9,2008
2267,1,81,9,2008
2128,1,81,10,2008
2252,1,81,10,2008
2267,1,81,10,2008
2718,1,81,10,2008
2332,1,81,11,2008
2267,1,81,11,2008
2347,1,81,11,2008
2252,1,81,11,2008
2374,1,81,11,2008
2556,1,81,12,2008
2252,3,81,12,2008
2222,1,81,12,2008
2621,1,81,1,2009
2718,2,81,1,2009
2222,1,81,1,2009
2252,2,81,1,2009
2347,1,81,1,2009
2183,1,81,1,2009
2332,1,81,1,2009
2252,4,81,2,2009
2347,3,81,2,2009
2115,1,81,2,2009
2452,1,81,2,2009
2222,2,81,2,2009
2564,1,81,2,2009
2252,5,81,3,2009
2332,1,81,3,2009
2556,1,81,3,2009
2267,1,81,3,2009
2347,4,81,3,2009
2718,3,81,3,2009
2627,1,81,3,2009
2142,1,81,3,2009
2222,2,81,3,2009
2222,3,81,4,2009
2252,4,81,4,2009
2347,3,81,4,2009
2115,1,81,4,2009
2718,1,81,4,2009
2267,1,81,4,2009
2085,1,81,4,2009
2177,1,81,4,2009
2149,3,81,5,2009
2855,1,81,5,2009
2267,3,81,5,2009
2252,4,81,5,2009
2347,4,81,5,2009
2222,5,81,5,2009
2341,1,81,5,2009
2452,1,81,5,2009
2099,1,81,5,2009
2347,6,81,6,2009
2339,1,81,6,2009
2718,3,81,6,2009
2222,4,81,6,2009
2267,4,81,6,2009
2097,1,81,6,2009
2252,1,81,6,2009
2347,6,81,7,2009
2222,6,81,7,2009
2252,4,81,7,2009
2267,3,81,7,2009
2718,1,81,7,2009
2627,1,81,7,2009
2099,1,81,8,2009
2222,1,81,8,2009
2347,1,81,8,2009
2252,1,81,8,2009
2149,1,81,9,2009
2718,1,81,9,2009
2222,1,81,9,2009
2564,1,81,11,2009
2153,1,81,11,2009
2252,1,81,11,2009
2222,1,81,11,2009
2252,3,81,12,2009
2267,1,81,12,2009
2115,1,81,12,2009
2222,2,81,12,2009
2149,1,81,1,2010
2115,1,81,1,2010
2347,2,81,1,2010
2142,1,81,1,2010
2718,1,81,1,2010
2267,1,81,1,2010
2222,2,81,2,2010
2347,1,81,2,2010
2252,2,81,2,2010
2160,1,81,2,2010
2494,1,81,2,2010
2724,1,81,2,2010
2718,1,81,2,2010
2115,1,81,2,2010
2494,1,81,3,2010
2222,4,81,3,2010
2252,8,81,3,2010
2347,3,81,3,2010
2267,2,81,3,2010
2627,1,81,3,2010
2222,2,81,4,2010
2252,6,81,4,2010
2267,1,81,4,2010
2347,2,81,4,2010
2718,2,81,4,2010
2347,8,81,5,2010
2252,2,81,5,2010
2267,6,81,5,2010
2627,1,81,5,2010
2564,1,81,5,2010
2222,1,81,5,2010
2452,1,81,5,2010
2718,1,81,5,2010
2084,1,81,5,2010
2347,7,81,6,2010
2222,6,81,6,2010
2252,5,81,6,2010
2475,1,81,6,2010
2718,1,81,6,2010
2267,1,81,6,2010
2149,1,81,6,2010
2564,1,81,7,2010
2347,6,81,7,2010
2252,4,81,7,2010
2621,1,81,7,2010
2222,2,81,7,2010
2084,1,81,7,2010
2494,1,81,7,2010
2222,1,81,8,2010
2100,1,81,8,2010
2347,3,81,8,2010
2621,1,81,8,2010
2267,3,81,8,2010
2252,3,81,8,2010
2494,1,81,8,2010
2177,1,81,9,2010
2347,1,81,9,2010
2149,1,81,9,2010
2267,1,81,9,2010
2718,1,81,9,2010
2252,1,81,9,2010
2252,4,81,10,2010
2494,1,81,10,2010
2718,1,81,11,2010
2252,3,81,11,2010
2115,2,81,11,2010
2097,1,81,12,2010
2267,1,81,12,2010
2252,1,81,12,2010
2347,1,81,12,2010
2267,2,81,1,2011
2252,2,81,1,2011
2627,1,81,1,2011
2718,5,81,2,2011
2252,3,81,2,2011
2347,3,81,2,2011
2222,1,81,2,2011
2267,3,81,2,2011
2332,1,81,2,2011
2243,1,81,2,2011
2494,1,81,2,2011
2149,1,81,2,2011
2267,2,81,3,2011
2347,4,81,3,2011
2564,1,81,3,2011
2252,2,81,3,2011
2149,1,81,3,2011
2347,6,81,4,2011
2252,5,81,4,2011
2642,1,81,4,2011
2222,1,81,4,2011
2267,1,81,4,2011
2128,1,81,4,2011
2252,6,81,5,2011
2347,8,81,5,2011
2084,1,81,5,2011
2222,7,81,5,2011
2267,3,81,5,2011
2621,1,81,5,2011
2718,1,81,5,2011
2564,1,81,5,2011
2097,1,81,5,2011
2347,4,81,6,2011
2267,5,81,6,2011
